Provider,Fraud,inp_total_claims,inp_unique_bene,inp_sum_InscClaimAmtReimbursed,inp_mean_InscClaimAmtReimbursed,inp_sum_DeductibleAmtPaid,inp_mean_DeductibleAmtPaid,out_total_claims,out_unique_bene,out_sum_InscClaimAmtReimbursed,out_mean_InscClaimAmtReimbursed,out_sum_DeductibleAmtPaid,out_mean_DeductibleAmtPaid
PRV53928,0,3.0,3.0,14000.0,4666.666666666667,3204.0,1068.0,38.0,38.0,9750.0,256.57894736842104,90.0,2.3684210526315788
PRV53931,0,3.0,3.0,30000.0,10000.0,3204.0,1068.0,52.0,45.0,10410.0,200.19230769230768,190.0,3.6538461538461537
PRV53932,0,82.0,80.0,860000.0,10487.80487804878,85440.0,1068.0,222.0,206.0,60140.0,270.9009009009009,640.0,2.8828828828828827
PRV53933,0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,136.0,81990.0,309.39622641509436,500.0,1.8867924528301887
PRV53934,0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,97.0,33500.0,274.59016393442624,530.0,4.344262295081967
PRV53935,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,5410.0,450.8333333333333,0.0,0.0
PRV53937,1,17.0,17.0,211000.0,12411.764705882353,18156.0,1068.0,21.0,21.0,6970.0,331.9047619047619,40.0,1.9047619047619047
PRV53938,1,82.0,62.0,637000.0,7768.292682926829,86508.0,1068.0,29.0,28.0,16670.0,574.8275862068965,0.0,0.0
PRV53939,0,6.0,6.0,112000.0,18666.666666666668,6408.0,1068.0,298.0,174.0,81440.0,273.28859060402687,1230.0,4.12751677852349
PRV53940,0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,93.0,21890.0,225.6701030927835,330.0,3.402061855670103
PRV53941,0,6.0,5.0,59000.0,9833.333333333334,6408.0,1068.0,71.0,67.0,23160.0,326.19718309859155,70.0,0.9859154929577465
PRV53942,0,8.0,8.0,73000.0,9125.0,8544.0,1068.0,17.0,16.0,4620.0,271.7647058823529,140.0,8.235294117647058
PRV53943,0,8.0,8.0,63000.0,7875.0,8544.0,1068.0,101.0,95.0,28800.0,285.1485148514852,240.0,2.376237623762376
PRV53944,0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,55.0,21740.0,209.03846153846155,430.0,4.134615384615385
PRV53945,0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,47.0,15300.0,312.2448979591837,160.0,3.2653061224489797
PRV53946,0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,10070.0,479.5238095238095,100.0,4.761904761904762
PRV53947,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,430.0,53.75,0.0,0.0
PRV53949,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,710.0,142.0,30.0,6.0
PRV53950,0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,235.0,82130.0,275.6040268456376,790.0,2.651006711409396
PRV53951,1,22.0,18.0,211000.0,9590.90909090909,23496.0,1068.0,32.0,31.0,12620.0,394.375,60.0,1.875
PRV53952,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,4580.0,305.3333333333333,0.0,0.0
PRV53956,0,0.0,0.0,0.0,0.0,0.0,0.0,526.0,454.0,157610.0,299.638783269962,1690.0,3.2129277566539924
PRV53957,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,6640.0,442.6666666666667,0.0,0.0
PRV53958,0,23.0,22.0,213000.0,9260.869565217392,23496.0,1068.0,690.0,326.0,262260.0,380.0869565217391,1610.0,2.3333333333333335
PRV53959,1,76.0,73.0,866400.0,11400.0,79032.0,1068.0,138.0,131.0,30430.0,220.5072463768116,120.0,0.8695652173913043
PRV53960,0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,115.0,127360.0,303.23809523809524,1030.0,2.4523809523809526
PRV53961,1,97.0,92.0,793900.0,8184.5360824742265,102528.0,1068.0,32.0,32.0,17560.0,548.75,340.0,10.625
PRV53963,0,4.0,4.0,57000.0,14250.0,4272.0,1068.0,35.0,33.0,13660.0,390.2857142857143,20.0,0.5714285714285714
PRV53964,0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,81.0,40830.0,279.6575342465753,220.0,1.5068493150684932
PRV53965,0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,33.0,32070.0,291.54545454545456,170.0,1.5454545454545454
PRV53966,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,500.0,250.0,0.0,0.0
PRV53967,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,50.0,0.0,0.0
PRV53968,0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,30.0,6600.0,206.25,150.0,4.6875
PRV53969,0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,72.0,35990.0,305.0,290.0,2.457627118644068
PRV53970,0,3.0,3.0,65000.0,21666.666666666668,3204.0,1068.0,1.0,1.0,200.0,200.0,0.0,0.0
PRV53971,0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,55.0,22210.0,217.7450980392157,820.0,8.03921568627451
PRV53972,0,6.0,5.0,35000.0,5833.333333333333,6408.0,1068.0,68.0,56.0,16920.0,248.8235294117647,170.0,2.5
PRV53973,0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,84.0,45130.0,265.47058823529414,390.0,2.2941176470588234
PRV53974,0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,59.0,12950.0,193.28358208955223,60.0,0.8955223880597015
PRV53975,0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,42.0,11390.0,162.71428571428572,420.0,6.0
PRV53977,0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,40.0,22120.0,340.3076923076923,0.0,0.0
PRV53978,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,0.0,0.0
PRV53979,0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,38.0,26170.0,339.87012987012986,190.0,2.4675324675324677
PRV53980,0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,15.0,3730.0,169.54545454545453,0.0,0.0
PRV53981,0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4810.0,218.63636363636363,0.0,0.0
PRV53982,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,980.0,108.88888888888889,0.0,0.0
PRV53983,0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,6400.0,266.6666666666667,20.0,0.8333333333333334
PRV53985,1,8.0,7.0,108000.0,13500.0,8544.0,1068.0,189.0,59.0,55330.0,292.75132275132273,570.0,3.015873015873016
PRV53986,0,11.0,11.0,78000.0,7090.909090909091,11748.0,1068.0,34.0,32.0,12060.0,354.70588235294116,140.0,4.117647058823529
PRV53988,0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,25.0,6360.0,198.75,0.0,0.0
PRV53989,0,1.0,1.0,13000.0,13000.0,1068.0,1068.0,26.0,21.0,9130.0,351.15384615384613,80.0,3.076923076923077
PRV53990,0,5.0,4.0,43000.0,8600.0,5340.0,1068.0,94.0,56.0,20350.0,216.48936170212767,200.0,2.127659574468085
PRV53991,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,57.0,14050.0,226.61290322580646,160.0,2.5806451612903225
PRV53992,0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,101.0,87620.0,359.0983606557377,480.0,1.9672131147540983
PRV53993,0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,107.0,53770.0,267.5124378109453,560.0,2.7860696517412937
PRV53994,0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,62.0,46000.0,264.367816091954,450.0,2.586206896551724
PRV53995,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,440.0,146.66666666666666,0.0,0.0
PRV53996,0,2.0,2.0,11000.0,5500.0,2136.0,1068.0,3.0,3.0,390.0,130.0,0.0,0.0
PRV53997,0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,95.0,70230.0,408.3139534883721,310.0,1.802325581395349
PRV53999,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,60.0,60.0,0.0,0.0
PRV54000,0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,95.0,42220.0,204.95145631067962,650.0,3.1553398058252426
PRV54001,0,8.0,8.0,61000.0,7625.0,8544.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV54002,0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,2060.0,187.27272727272728,0.0,0.0
PRV54004,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1090.0,136.25,0.0,0.0
PRV54005,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1800.0,225.0,20.0,2.5
PRV54006,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,90.0,90.0,0.0,0.0
PRV54007,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1400.0,280.0,40.0,8.0
PRV54008,0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,41.0,12860.0,257.2,260.0,5.2
PRV54009,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0,40.0,0.0,0.0
PRV54011,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,70.0,35.0,0.0,0.0
PRV54012,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3800.0,475.0,0.0,0.0
PRV54013,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,0.0,0.0
PRV54014,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,410.0,205.0,0.0,0.0
PRV54016,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,640.0,160.0,80.0,20.0
PRV54017,0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,2610.0,200.76923076923077,0.0,0.0
PRV54019,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,900.0,225.0,0.0,0.0
PRV54020,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,2050.0,292.85714285714283,40.0,5.714285714285714
PRV54021,0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,1980.0,99.0,190.0,9.5
PRV54023,0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,14.0,2060.0,114.44444444444444,0.0,0.0
PRV54024,0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,32.0,17870.0,470.2631578947368,40.0,1.0526315789473684
PRV54025,0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18.0,8980.0,449.0,100.0,5.0
PRV54026,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2420.0,806.6666666666666,50.0,16.666666666666668
PRV54027,0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,1390.0,99.28571428571429,0.0,0.0
PRV54028,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,720.0,120.0,0.0,0.0
PRV54029,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,320.0,160.0,0.0,0.0
PRV54030,0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,2820.0,201.42857142857142,0.0,0.0
PRV54031,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2270.0,454.0,100.0,20.0
PRV54033,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,30.0,0.0,0.0
PRV54034,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.0,70.0,100.0,100.0
PRV54036,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,97.0,25890.0,258.9,340.0,3.4
PRV54037,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,10510.0,618.2352941176471,0.0,0.0
PRV54038,0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,15.0,5840.0,307.36842105263156,80.0,4.2105263157894735
PRV54039,0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,18.0,4770.0,170.35714285714286,50.0,1.7857142857142858
PRV54040,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,250.0,125.0,0.0,0.0
PRV54041,0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,32.0,35330.0,543.5384615384615,200.0,3.076923076923077
PRV54043,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5540.0,1846.6666666666667,0.0,0.0
PRV54044,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,820.0,136.66666666666666,0.0,0.0
PRV54045,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,240.0,80.0,0.0,0.0
PRV54046,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
PRV54048,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,830.0,207.5,0.0,0.0
PRV54049,0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,37.0,34600.0,262.1212121212121,330.0,2.5
PRV54050,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,500.0,500.0,0.0,0.0
PRV54051,0,5.0,5.0,38000.0,7600.0,5340.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV54052,0,6.0,6.0,75000.0,12500.0,6408.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV54053,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,10.0,0.0,0.0
PRV54054,0,1.0,1.0,5000.0,5000.0,1068.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV54055,0,25.0,25.0,214000.0,8560.0,25632.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV54056,1,21.0,15.0,197000.0,9380.952380952382,20292.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV54057,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
PRV54058,0,35.0,34.0,284000.0,8114.285714285715,37380.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV54059,0,18.0,18.0,172000.0,9555.555555555555,19224.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV54060,0,16.0,16.0,164000.0,10250.0,17088.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV54061,0,4.0,3.0,30000.0,7500.0,4272.0,1068.0,7.0,7.0,470.0,67.14285714285714,10.0,1.4285714285714286
PRV54062,0,2.0,2.0,15000.0,7500.0,2136.0,1068.0,9.0,8.0,2730.0,303.3333333333333,50.0,5.555555555555555
PRV54063,0,1.0,1.0,3000.0,3000.0,1068.0,1068.0,16.0,12.0,5620.0,351.25,50.0,3.125
PRV54064,0,16.0,15.0,179000.0,11187.5,17088.0,1068.0,106.0,66.0,43200.0,407.54716981132077,810.0,7.6415094339622645
PRV54065,1,24.0,20.0,238000.0,9916.666666666666,25632.0,1068.0,70.0,52.0,18620.0,266.0,110.0,1.5714285714285714
PRV54066,0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,110.0,41710.0,281.8243243243243,720.0,4.864864864864865
PRV54068,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,570.0,81.42857142857143,0.0,0.0
PRV54070,1,0.0,0.0,0.0,0.0,0.0,0.0,1467.0,1177.0,393990.0,268.56850715746424,3780.0,2.576687116564417
PRV54071,0,8.0,8.0,78000.0,9750.0,8544.0,1068.0,428.0,319.0,151020.0,352.85046728971963,940.0,2.196261682242991
PRV54072,0,6.0,6.0,99000.0,16500.0,6408.0,1068.0,24.0,20.0,6640.0,276.6666666666667,0.0,0.0
PRV54073,0,7.0,6.0,100000.0,14285.714285714286,7476.0,1068.0,37.0,24.0,16390.0,442.97297297297297,140.0,3.7837837837837838
PRV54074,1,23.0,23.0,319000.0,13869.565217391304,23496.0,1068.0,90.0,87.0,23890.0,265.44444444444446,320.0,3.5555555555555554
PRV54075,1,32.0,31.0,286000.0,8937.5,33108.0,1068.0,1487.0,890.0,411520.0,276.7451244115669,4660.0,3.133826496301278
PRV54076,0,9.0,9.0,78000.0,8666.666666666666,9612.0,1068.0,43.0,41.0,13970.0,324.8837209302326,140.0,3.255813953488372
PRV54077,1,52.0,46.0,521000.0,10019.23076923077,53400.0,1068.0,24.0,24.0,16320.0,680.0,0.0,0.0
PRV54078,0,20.0,18.0,193000.0,9650.0,20292.0,1068.0,99.0,91.0,21380.0,215.95959595959596,530.0,5.353535353535354
PRV54080,0,0.0,0.0,0.0,0.0,0.0,0.0,573.0,261.0,176370.0,307.80104712041884,1250.0,2.181500872600349
PRV54081,0,11.0,10.0,135000.0,12272.727272727272,11748.0,1068.0,3.0,3.0,200.0,66.66666666666667,0.0,0.0
PRV54082,0,5.0,5.0,35000.0,7000.0,5340.0,1068.0,6.0,6.0,450.0,75.0,0.0,0.0
PRV54083,0,8.0,8.0,60000.0,7500.0,8544.0,1068.0,271.0,167.0,73780.0,272.2509225092251,820.0,3.025830258302583
PRV54084,0,8.0,8.0,73000.0,9125.0,8544.0,1068.0,41.0,36.0,9310.0,227.0731707317073,120.0,2.926829268292683
PRV54085,0,58.0,58.0,552000.0,9517.241379310344,61944.0,1068.0,176.0,143.0,50110.0,284.71590909090907,560.0,3.1818181818181817
PRV54086,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,60.0,12550.0,190.15151515151516,280.0,4.242424242424242
PRV54089,0,7.0,7.0,76000.0,10857.142857142857,7476.0,1068.0,34.0,34.0,15230.0,447.94117647058823,280.0,8.235294117647058
PRV54090,0,32.0,27.0,281000.0,8781.25,34176.0,1068.0,158.0,105.0,39740.0,251.51898734177215,600.0,3.7974683544303796
PRV54091,0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,76.0,22820.0,203.75,130.0,1.1607142857142858
PRV54092,0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,401.0,141550.0,294.28274428274426,1760.0,3.6590436590436592
PRV54093,1,41.0,40.0,501700.0,12236.585365853658,42720.0,1068.0,48.0,46.0,13280.0,276.6666666666667,180.0,3.75
PRV54096,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,920.0,131.42857142857142,0.0,0.0
PRV54098,1,9.0,7.0,57080.0,6342.222222222223,8544.0,1068.0,247.0,93.0,63320.0,256.3562753036437,500.0,2.0242914979757085
PRV54099,0,14.0,14.0,144000.0,10285.714285714286,14952.0,1068.0,203.0,90.0,43860.0,216.0591133004926,630.0,3.103448275862069
PRV54101,0,11.0,10.0,60000.0,5454.545454545455,11748.0,1068.0,18.0,18.0,5790.0,321.6666666666667,0.0,0.0
PRV54102,0,9.0,7.0,88000.0,9777.777777777777,8544.0,1068.0,14.0,11.0,12720.0,908.5714285714286,50.0,3.5714285714285716
PRV54103,1,8.0,7.0,58000.0,7250.0,8544.0,1068.0,179.0,79.0,46930.0,262.1787709497207,290.0,1.6201117318435754
PRV54106,0,5.0,5.0,62000.0,12400.0,5340.0,1068.0,34.0,32.0,7910.0,232.64705882352942,140.0,4.117647058823529
PRV54107,0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,129.0,44080.0,299.86394557823127,220.0,1.4965986394557824
PRV54109,0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,4950.0,309.375,30.0,1.875
PRV54110,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,450.0,64.28571428571429,20.0,2.857142857142857
PRV54111,1,54.0,43.0,548000.0,10148.148148148148,57672.0,1068.0,195.0,138.0,42000.0,215.3846153846154,530.0,2.717948717948718
PRV54112,0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,18.0,6590.0,212.58064516129033,40.0,1.2903225806451613
PRV54113,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,60.0,60.0,0.0,0.0
PRV54114,0,3.0,3.0,20000.0,6666.666666666667,3204.0,1068.0,8.0,7.0,2790.0,348.75,140.0,17.5
PRV54115,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,170.0,42.5,0.0,0.0
PRV54116,0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,1280.0,80.0,10.0,0.625
PRV54117,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,320.0,53.333333333333336,0.0,0.0
PRV54118,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,470.0,58.75,100.0,12.5
PRV54119,0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,1980.0,141.42857142857142,60.0,4.285714285714286
PRV54120,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1000.0,500.0,0.0,0.0
PRV54121,0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,19.0,15370.0,320.2083333333333,140.0,2.9166666666666665
PRV54122,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,510.0,127.5,0.0,0.0
PRV54123,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,110.0,55.0,60.0,30.0
PRV54124,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,700.0,140.0,0.0,0.0
PRV54125,0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,7180.0,652.7272727272727,0.0,0.0
PRV54127,0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,25.0,9100.0,325.0,0.0,0.0
PRV54128,0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,9.0,10440.0,386.6666666666667,0.0,0.0
PRV54129,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3120.0,624.0,0.0,0.0
PRV54130,0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,36.0,9210.0,143.90625,220.0,3.4375
PRV54131,0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,4010.0,167.08333333333334,10.0,0.4166666666666667
PRV54132,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,530.0,106.0,0.0,0.0
PRV54133,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,24.0,3560.0,142.4,0.0,0.0
PRV54134,0,2.0,2.0,10000.0,5000.0,2136.0,1068.0,42.0,34.0,17250.0,410.7142857142857,70.0,1.6666666666666667
PRV54135,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,260.0,86.66666666666667,0.0,0.0
PRV54136,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,16.0,7570.0,252.33333333333334,120.0,4.0
PRV54139,0,5.0,4.0,39000.0,7800.0,5340.0,1068.0,94.0,51.0,22480.0,239.14893617021278,180.0,1.9148936170212767
PRV54140,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,230.0,38.333333333333336,0.0,0.0
PRV54141,0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,11.0,9100.0,293.5483870967742,10.0,0.3225806451612903
PRV54142,0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,7.0,9940.0,355.0,100.0,3.5714285714285716
PRV54144,1,0.0,0.0,0.0,0.0,0.0,0.0,294.0,103.0,73130.0,248.74149659863946,830.0,2.82312925170068
PRV54145,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,6320.0,1053.3333333333333,20.0,3.3333333333333335
PRV54146,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,240.0,48.0,0.0,0.0
PRV54148,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,90.0,90.0,0.0,0.0
PRV54149,1,5.0,3.0,32000.0,6400.0,5340.0,1068.0,11.0,11.0,2700.0,245.45454545454547,0.0,0.0
PRV54150,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,24.0,11020.0,440.8,170.0,6.8
PRV54153,0,3.0,3.0,40000.0,13333.333333333334,3204.0,1068.0,11.0,8.0,1410.0,128.1818181818182,0.0,0.0
PRV54154,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,1640.0,136.66666666666666,0.0,0.0
PRV54155,0,1.0,1.0,13000.0,13000.0,1068.0,1068.0,50.0,29.0,11440.0,228.8,220.0,4.4
PRV54156,0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,46.0,30480.0,251.900826446281,230.0,1.9008264462809918
PRV54157,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,51.0,27980.0,215.23076923076923,180.0,1.3846153846153846
PRV54158,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2360.0,262.22222222222223,0.0,0.0
PRV54159,0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,22.0,14400.0,423.52941176470586,100.0,2.9411764705882355
PRV54160,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4370.0,485.55555555555554,0.0,0.0
PRV54162,0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,18.0,8160.0,255.0,40.0,1.25
PRV54163,0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,24.0,8820.0,215.1219512195122,130.0,3.1707317073170733
PRV54164,0,1.0,1.0,4000.0,4000.0,1068.0,1068.0,1.0,1.0,100.0,100.0,0.0,0.0
PRV54166,0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.0,6500.0,325.0,0.0,0.0
PRV54167,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,1840.0,204.44444444444446,100.0,11.11111111111111
PRV54168,0,1.0,1.0,7000.0,7000.0,1068.0,1068.0,66.0,38.0,27350.0,414.3939393939394,350.0,5.303030303030303
PRV54171,0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,27.0,20740.0,288.05555555555554,330.0,4.583333333333333
PRV54172,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,140.0,70.0,0.0,0.0
PRV54173,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,640.0,91.42857142857143,0.0,0.0
PRV54175,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,80.0,0.0,0.0
PRV54176,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1670.0,167.0,0.0,0.0
PRV54177,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1100.0,550.0,0.0,0.0
PRV54178,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,90.0,45.0,0.0,0.0
PRV54179,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
PRV54180,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,150.0,75.0,0.0,0.0
PRV54181,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,190.0,47.5,0.0,0.0
PRV54182,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1750.0,437.5,0.0,0.0
PRV54183,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4400.0,2200.0,0.0,0.0
PRV54184,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,3560.0,356.0,0.0,0.0
PRV54185,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,350.0,175.0,0.0,0.0
PRV54186,0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,1730.0,157.27272727272728,0.0,0.0
PRV54187,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,200.0,200.0,0.0,0.0
PRV54188,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3060.0,765.0,0.0,0.0
PRV54191,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,360.0,180.0,0.0,0.0
PRV54192,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,890.0,445.0,0.0,0.0
PRV54193,0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,4030.0,167.91666666666666,0.0,0.0
PRV54194,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,3630.0,518.5714285714286,0.0,0.0
